Feature_A,Feature_B,Feature_C,Feature_D,Feature_E,Feature_F,Feature_G,Feature_H,Feature_I,Feature_J,Feature_K,Feature_L,Feature_M,Feature_N,Label
2.6,B_3,32261.4,D_15,0.1,F_4,G_10,H_1,I_1,J_1,0.0,171.9,4.0,N_5,Yes
2.5,B_3,22175.7,D_2,0.9,F_3,G_7,H_1,I_1,J_1,332.5,0.0,4.5,N_1,Yes
4.0,B_2,23047.8,D_7,1.2,F_3,G_2,H_1,I_1,J_1,0.0,0.0,3.0,N_1,Yes
3.2,B_3,13260.1,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_1,Yes
2.8,B_3,8971.8,D_2,0.9,F_1,G_6,H_1,I_1,J_2,220.2,0.0,4.8,N_1,Yes
3.3,B_3,3457.4,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.3,N_1,Yes
3.6,B_3,22453.1,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
5.4,B_3,25776.5,D_9,0.4,F_3,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_27,Yes
4.1,B_3,33664.3,D_6,1.0,F_3,G_2,H_1,I_1,J_2,0.0,0.0,8.0,N_1,Yes
4.7,B_3,17868.6,D_8,1.1,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.2,B_3,15774.7,D_6,1.0,F_2,G_11,H_2,I_1,J_1,0.0,0.0,4.5,N_1,Yes
2.5,B_3,31668.8,D_2,0.9,F_1,G_10,H_1,I_2,J_1,0.0,0.0,4.0,N_1,Yes
3.9,B_3,3388.6,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,6.0,N_1,Yes
4.4,B_3,15724.9,D_1,1.3,F_2,G_4,H_2,I_2,J_1,0.0,197.7,5.0,N_1,No
4.6,B_2,32042.1,D_1,1.3,F_4,G_4,H_1,I_1,J_1,0.0,0.0,2.5,N_1,Yes
5.0,B_2,4436.8,D_2,0.9,F_2,G_6,H_2,I_1,J_1,1502.4,0.0,5.5,N_25,No
2.3,B_3,19576.7,D_2,0.9,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.2,B_2,27980.2,D_6,1.0,F_1,G_4,H_4,I_1,J_2,0.0,0.0,0.3,N_1,Yes
2.0,,3486.2,D_6,1.0,F_1,,H_4,I_4,J_1,0.0,0.0,7.2,N_1,Yes
2.0,B_3,22794.3,D_2,0.9,F_1,G_3,H_4,I_1,J_1,0.0,0.0,4.5,N_1,Yes
4.9,B_5,5259.0,D_2,0.9,F_7,G_12,H_1,I_2,J_1,0.0,0.0,4.0,N_1,Yes
4.0,B_1,14010.8,D_5,0.5,F_5,G_10,H_1,I_2,J_1,0.0,0.0,4.0,N_1,Yes
3.8,B_3,6487.5,D_6,1.0,F_1,G_9,H_5,I_1,J_1,0.0,0.0,6.0,N_1,Yes
5.1,B_3,11585.1,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.8,B_3,13260.6,D_12,0.3,F_3,G_10,H_1,I_2,J_1,0.0,0.0,4.0,N_1,Yes
3.9,B_3,18389.8,D_7,1.2,F_2,G_7,H_2,I_1,J_1,768.8,0.0,6.0,N_11,No
4.3,B_3,59860.6,D_5,0.5,F_5,G_3,H_5,I_2,J_2,0.0,0.0,5.0,N_1,Yes
4.6,B_3,8622.0,D_1,1.3,F_3,G_6,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
3.9,B_2,14075.2,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
2.0,B_3,28135.6,D_2,0.9,F_2,G_3,H_2,I_5,J_1,0.0,0.0,4.0,N_1,Yes
4.7,B_6,21212.0,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
5.8,B_3,25582.2,D_8,1.1,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
2.0,B_3,19775.2,D_6,1.0,F_1,G_7,H_5,I_1,J_1,0.0,0.0,4.0,N_1,Yes
6.4,B_3,6663.4,D_9,0.4,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.2,B_3,3559.8,D_2,0.9,F_3,G_8,H_5,I_1,J_1,0.0,0.0,4.0,N_1,Yes
6.9,B_1,3433.9,D_2,0.9,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.6,B_3,18024.6,D_6,1.0,F_2,G_2,H_2,I_1,J_1,768.8,0.0,4.0,N_1,No
2.4,B_3,20584.4,D_1,1.3,F_1,G_2,H_4,I_2,J_2,0.0,0.0,6.5,N_1,Yes
3.5,B_1,8262.2,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,8.0,N_1,Yes
4.7,B_3,19127.7,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
2.6,B_3,10908.0,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,6.0,N_1,Yes
4.4,B_3,19554.5,D_2,0.9,F_3,G_10,H_4,I_2,J_2,0.0,0.0,4.0,N_1,Yes
3.2,B_4,12765.1,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
5.2,B_2,10379.4,D_8,1.1,F_3,G_4,H_1,I_1,J_2,0.0,0.0,3.5,N_1,Yes
2.3,B_4,35068.0,D_7,1.2,F_1,G_2,H_4,I_1,J_2,0.0,0.0,4.0,N_15,Yes
4.2,B_3,20937.0,D_2,0.9,F_5,G_6,H_1,I_1,J_2,0.0,0.0,3.0,N_1,Yes
2.7,B_3,24931.5,D_6,1.0,F_1,G_6,H_1,I_1,J_1,0.0,0.0,4.4,N_1,Yes
2.1,B_3,22381.1,D_8,1.1,F_1,G_2,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
6.5,B_3,27491.6,D_2,0.9,F_7,G_6,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
3.9,B_6,24115.3,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1,Yes
4.6,B_3,13291.2,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.5,N_1,No
2.0,B_3,30823.9,D_6,1.0,F_1,G_5,H_4,I_1,J_1,0.0,0.0,1.6,N_1,Yes
2.7,B_3,13219.1,D_2,0.9,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
7.5,B_3,31420.9,D_8,1.1,F_7,G_1,H_1,I_1,J_2,0.0,0.0,2.0,N_16,Yes
2.2,B_3,31038.0,D_2,0.9,F_1,G_1,H_5,I_2,J_2,0.0,0.0,4.0,N_1,Yes
5.3,B_3,22489.4,D_12,0.3,F_2,G_14,H_3,I_2,J_2,0.0,0.0,1.0,N_22,Yes
2.0,B_3,19450.4,D_6,1.0,F_5,G_6,H_5,I_2,J_2,0.0,0.0,4.0,N_1,Yes
2.5,B_5,16990.5,D_6,1.0,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.8,B_1,17014.2,D_4,1.4,F_3,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1,No
7.0,B_3,7721.9,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.7,N_1,Yes
7.9,B_3,33323.0,D_2,0.9,F_4,G_4,H_1,I_1,J_1,0.0,0.0,0.6,N_1,Yes
4.0,,18036.2,D_1,1.3,F_1,,H_4,I_1,J_2,0.0,0.0,4.0,N_1,Yes
6.8,,5385.0,D_9,0.4,F_2,,H_2,I_4,J_1,0.0,0.0,4.0,N_1,Yes
2.0,B_3,17439.1,D_2,0.9,F_1,G_3,H_4,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.7,B_3,18851.9,D_2,0.9,F_3,G_6,H_4,I_1,J_2,0.0,0.0,4.0,N_1,Yes
5.8,B_3,17512.7,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.7,B_2,10625.2,D_1,1.3,F_3,G_6,H_1,I_1,J_2,0.0,0.0,5.0,N_1,Yes
3.8,B_4,30740.4,D_6,1.0,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
5.7,,22221.6,D_8,1.1,F_7,,H_5,I_1,J_2,0.0,0.0,3.8,N_1,Yes
3.1,B_3,23538.9,D_9,0.4,F_1,G_3,H_1,I_1,J_2,0.0,0.0,3.0,N_23,Yes
3.6,B_3,11348.1,D_2,0.9,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.9,B_2,17855.1,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.8,B_1,10956.7,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,0.1,N_1,No
4.0,B_3,19062.1,D_6,1.0,F_3,G_2,H_6,I_2,J_2,0.0,0.0,5.5,N_1,Yes
2.6,B_3,16100.7,D_1,1.3,F_1,G_1,H_4,I_1,J_1,0.0,0.0,3.0,N_1,Yes
4.6,B_3,20794.0,D_6,1.0,F_2,G_7,H_2,I_2,J_1,0.0,0.0,4.0,N_1,No
3.7,B_3,14858.1,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
3.5,B_4,7684.5,D_5,0.5,F_2,G_9,H_2,I_2,J_1,0.0,0.0,4.0,N_1,Yes
4.8,B_3,31610.1,D_2,0.9,F_3,G_2,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
5.3,B_3,4971.5,D_2,0.9,F_3,G_8,H_5,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.1,B_3,3839.7,D_2,0.9,F_3,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.1,B_3,23668.4,D_6,1.0,F_1,G_5,H_6,I_2,J_2,0.0,0.0,0.8,N_1,Yes
2.8,B_3,10916.2,D_4,1.4,F_1,G_4,H_1,I_1,J_2,0.0,0.0,5.0,N_1,Yes
3.6,B_3,16946.9,D_6,1.0,F_2,G_2,H_2,I_1,J_1,729.8,0.0,4.0,N_1,No
2.3,B_3,34809.2,D_2,0.9,F_1,G_8,H_4,I_2,J_1,0.0,0.0,4.0,N_22,Yes
4.6,B_5,14105.8,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.5,N_1,Yes
2.2,,13157.3,D_6,1.0,F_1,,H_4,I_1,J_2,0.0,0.0,0.8,N_1,Yes
4.4,B_3,16939.7,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
2.3,B_3,18425.5,D_2,0.9,F_2,G_6,H_3,I_1,J_2,0.0,0.0,4.0,N_1,Yes
3.4,B_6,21538.2,D_4,1.4,F_5,G_4,H_1,I_1,J_2,478.7,0.0,4.0,N_1,No
5.8,B_3,25901.4,D_6,1.0,F_1,G_8,H_1,I_1,J_1,0.0,0.0,2.0,N_1,Yes
3.7,B_3,19134.2,D_14,0.2,F_2,G_7,H_2,I_3,J_1,0.0,0.0,4.0,N_17,Yes
2.3,B_3,13323.9,D_8,1.1,F_1,G_11,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.1,B_3,16387.0,D_6,1.0,F_1,G_1,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.1,B_1,35846.1,D_6,1.0,F_1,G_5,H_1,I_3,J_1,0.0,0.0,4.0,N_1,Yes
3.0,B_3,11312.9,D_6,1.0,F_1,G_5,H_1,I_1,J_1,0.0,0.0,2.4,N_1,Yes
5.2,B_6,13217.8,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
3.6,B_5,41003.4,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,188.7,4.0,N_1,No
5.6,B_6,20560.1,D_10,1.6,F_2,G_4,H_2,I_1,J_1,9999.9,0.0,7.0,N_1,No
2.9,B_3,18732.7,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.2,B_3,15967.0,D_7,1.2,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.8,B_3,17730.5,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1,Yes
2.4,B_3,19195.4,D_6,1.0,F_1,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.8,B_3,29512.7,D_6,1.0,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.2,,64038.3,D_1,1.3,F_3,,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.9,B_3,13287.4,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.7,B_5,54316.2,D_2,0.9,F_5,G_1,H_5,I_2,J_2,0.0,0.0,4.0,N_1,Yes
6.1,B_3,19223.7,D_13,0.6,F_3,G_6,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
4.0,B_3,20517.5,D_2,0.9,F_7,G_10,H_5,I_2,J_2,0.0,0.0,3.7,N_1,Yes
2.7,B_3,17526.2,D_1,1.3,F_1,G_2,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
1.9,B_3,15834.3,D_6,1.0,F_1,G_11,H_4,I_1,J_2,0.0,0.0,4.0,,Yes
3.4,B_3,30621.5,D_8,1.1,F_1,G_3,H_1,I_2,J_1,0.0,0.0,4.0,N_1,Yes
3.2,B_3,29096.4,D_1,1.3,F_1,G_6,H_1,I_1,J_2,0.0,159.0,4.0,N_1,Yes
2.1,B_3,23042.9,D_2,0.9,F_1,G_7,H_1,I_1,J_1,0.0,0.0,3.5,N_1,Yes
5.2,,25290.3,D_2,0.9,F_3,,H_1,I_1,J_1,0.0,0.0,4.5,N_1,No
2.7,B_3,14763.8,D_1,1.3,F_1,G_1,H_6,I_3,J_2,0.0,0.0,4.0,N_38,Yes
4.4,B_3,5450.7,D_2,0.9,F_1,G_10,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.2,B_1,29336.4,D_6,1.0,F_1,G_12,H_4,I_2,J_2,0.0,0.0,4.0,N_1,Yes
5.2,B_3,17056.2,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1,No
4.1,B_3,24360.7,D_12,0.3,F_2,G_1,H_2,I_1,J_1,0.0,0.0,4.0,N_5,Yes
3.1,B_5,29558.9,D_6,1.0,F_1,G_1,H_4,I_2,J_1,0.0,0.0,4.0,N_1,Yes
3.2,B_3,35399.4,D_1,1.3,F_2,G_2,H_6,I_3,J_2,0.0,0.0,4.0,N_28,No
6.4,B_3,18123.2,D_3,0.7,F_2,G_7,H_2,I_1,J_1,0.0,217.9,4.0,N_1,Yes
3.5,B_3,18684.5,D_11,1.5,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.5,N_1,No
4.1,B_3,11382.3,D_1,1.3,F_3,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.1,B_3,13040.8,D_2,0.9,F_3,G_6,H_5,I_2,J_2,0.0,0.0,3.8,N_1,Yes
3.8,B_3,14609.1,D_10,1.6,F_2,G_2,H_3,I_1,J_2,9999.9,0.0,3.6,N_1,No
3.8,B_3,19077.6,D_7,1.2,F_3,G_7,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.6,B_3,30397.3,D_2,0.9,F_1,G_14,H_6,I_1,J_2,0.0,160.2,1.5,N_5,Yes
2.1,B_3,18684.9,D_2,0.9,F_1,G_3,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.2,B_3,21179.8,D_6,1.0,F_1,G_7,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.1,B_3,18633.8,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
3.3,B_3,11940.9,D_2,0.9,F_2,G_10,H_3,I_5,J_2,0.0,0.0,4.0,N_16,Yes
4.3,B_3,18225.4,D_6,1.0,F_3,G_4,H_5,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.6,B_1,2836.6,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.1,B_3,33776.6,D_6,1.0,F_2,G_1,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.5,B_3,19191.4,D_2,0.9,F_3,G_8,H_5,I_1,J_2,0.0,0.0,5.5,N_1,Yes
3.1,B_3,13156.8,D_9,0.4,F_3,G_8,H_5,I_1,J_1,0.0,0.0,2.0,N_1,Yes
3.0,B_3,15868.8,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
7.0,B_3,10537.6,D_6,1.0,F_1,G_11,H_6,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.9,B_3,19153.5,D_2,0.9,F_3,G_7,H_1,I_1,J_1,0.0,0.0,6.0,N_1,Yes
1.8,B_1,34285.2,D_2,0.9,F_1,G_1,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.7,B_3,19463.0,D_2,0.9,F_3,G_7,H_1,I_1,J_1,0.0,0.0,5.0,N_1,Yes
6.7,B_2,10590.7,D_14,0.2,F_7,G_5,H_1,I_2,J_2,0.0,0.0,2.0,N_1,Yes
2.2,B_3,21413.4,D_13,0.6,F_1,G_8,H_1,I_4,J_1,0.0,0.0,8.4,N_1,Yes
2.7,B_1,17672.7,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.3,B_3,14978.4,D_1,1.3,F_2,G_4,H_2,I_1,J_1,768.8,0.0,4.0,N_1,No
5.0,B_3,20204.4,D_1,1.3,F_3,G_4,H_5,I_1,J_2,0.0,0.0,4.5,N_1,Yes
2.4,B_3,31482.3,D_2,0.9,F_1,G_6,H_4,I_1,J_1,0.0,0.0,4.0,N_24,Yes
4.6,B_1,2969.6,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.5,B_3,29822.5,D_2,0.9,F_3,G_7,H_1,I_1,J_1,0.0,0.0,5.0,N_1,Yes
3.6,B_3,19720.2,D_2,0.9,F_2,G_5,H_2,I_2,J_1,0.0,0.0,4.0,N_1,Yes
1.9,B_3,27588.9,D_3,0.7,F_1,G_3,H_4,I_1,J_1,0.0,0.0,4.0,N_5,Yes
1.9,B_3,24294.1,D_6,1.0,F_1,G_6,H_4,I_1,J_2,0.0,160.2,1.0,N_1,Yes
5.0,B_3,16505.0,D_13,0.6,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
3.3,B_3,15422.7,D_8,1.1,F_3,G_6,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.8,B_3,26529.5,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
4.6,B_3,3596.1,D_7,1.2,F_3,G_6,H_1,I_1,J_2,0.0,0.0,2.5,N_11,Yes
4.5,B_3,3424.8,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1,Yes
1.9,B_3,18615.9,D_6,1.0,F_1,G_6,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
5.9,B_2,3253.7,D_2,0.9,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
2.7,B_3,2394.0,D_2,0.9,F_1,G_3,H_6,I_4,J_1,0.0,0.0,4.0,N_1,Yes
3.4,B_2,10126.6,D_1,1.3,F_1,G_6,H_1,I_1,J_1,0.0,0.0,6.2,N_1,Yes
4.7,B_3,8749.0,D_4,1.4,F_3,G_2,H_5,I_1,J_1,0.0,0.0,4.2,N_1,Yes
4.9,,17470.2,D_6,1.0,F_1,,H_1,I_1,J_1,0.0,0.0,3.5,N_1,Yes
2.1,B_3,10788.2,D_7,1.2,F_1,G_5,H_4,I_1,J_2,0.0,0.0,0.9,N_1,Yes
2.2,,21656.3,D_2,0.9,F_1,,H_6,I_1,J_2,0.0,0.0,4.0,N_1,Yes
3.6,B_5,35772.0,D_8,1.1,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
2.9,B_3,14932.4,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,148.5,4.0,N_1,No
4.2,B_3,24531.7,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1,Yes
3.1,B_3,11156.7,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,7.0,N_1,No
2.3,B_1,23585.3,D_1,1.3,F_1,G_11,H_1,I_1,J_1,0.0,0.0,2.2,N_1,Yes
2.5,B_3,14447.8,D_6,1.0,F_1,G_5,H_4,I_1,J_1,0.0,0.0,4.0,N_15,Yes
2.0,B_3,28529.5,D_6,1.0,F_1,G_10,H_1,I_3,J_2,0.0,0.0,4.0,,Yes
2.9,B_4,22930.0,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.8,N_1,Yes
3.7,B_3,21094.5,D_2,0.9,F_2,G_3,H_2,I_1,J_1,0.0,0.0,2.4,N_1,Yes
5.5,B_3,9221.5,D_2,0.9,F_3,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
4.6,B_1,26555.4,D_2,0.9,F_1,G_8,H_1,I_2,J_1,0.0,0.0,4.0,N_1,Yes
4.4,B_3,33651.3,D_6,1.0,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.5,N_1,Yes
1.8,B_3,31235.3,D_16,0.8,F_1,G_5,H_4,I_2,J_1,0.0,0.0,2.0,N_1,Yes
5.6,B_2,23331.2,D_4,1.4,F_2,G_7,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
5.6,B_3,9244.4,D_6,1.0,F_2,G_2,H_2,I_2,J_1,0.0,0.0,5.0,N_1,No
3.6,B_2,25725.0,D_9,0.4,F_1,G_9,H_4,I_1,J_1,0.0,0.0,7.5,N_1,Yes
1.8,B_3,26080.1,D_2,0.9,F_1,G_3,H_4,I_1,J_1,0.0,0.0,2.0,N_1,Yes
4.5,B_3,10885.9,D_2,0.9,F_5,G_7,H_5,I_2,J_2,0.0,0.0,4.0,N_1,Yes
5.3,B_3,31135.0,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
2.1,B_3,20391.4,D_6,1.0,F_1,G_5,H_4,I_1,J_2,0.0,0.0,1.0,N_1,Yes
4.4,B_3,18261.6,D_8,1.1,F_2,G_11,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
3.5,B_3,27655.2,D_2,0.9,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.1,B_3,24384.2,D_2,0.9,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.0,B_3,20904.0,D_2,0.9,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.7,B_1,21045.2,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,3.8,N_1,Yes
7.1,B_3,20041.8,D_12,0.3,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
2.2,B_3,13072.4,D_6,1.0,F_1,G_6,H_4,I_2,J_1,0.0,0.0,2.5,N_1,Yes
2.8,B_2,19083.6,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
4.1,B_2,15437.4,D_6,1.0,F_3,G_5,H_5,I_1,J_1,0.0,0.0,4.5,N_1,Yes
1.9,,14386.7,D_6,1.0,F_1,,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.8,B_3,23564.6,D_6,1.0,F_2,G_6,H_2,I_1,J_1,310.3,0.0,4.0,N_1,No
1.8,,34638.2,D_3,0.7,F_1,,H_4,I_1,J_1,0.0,0.0,1.5,N_1,Yes
4.3,B_5,16920.3,D_8,1.1,F_1,G_1,H_1,I_1,J_2,0.0,0.0,3.5,N_1,Yes
2.7,B_3,26714.7,D_2,0.9,F_1,G_6,H_4,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.2,B_4,45450.8,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.1,B_1,17296.2,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
3.2,B_3,2931.2,D_13,0.6,F_2,G_8,H_2,I_1,J_1,0.0,0.0,8.0,N_1,No
4.4,B_3,17092.4,D_6,1.0,F_2,G_7,H_2,I_1,J_1,729.8,0.0,4.0,N_1,No
2.4,B_3,3982.7,D_6,1.0,F_2,G_10,H_3,I_5,J_2,0.0,0.0,4.0,N_7,Yes
4.6,B_3,12202.6,D_1,1.3,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.4,N_1,No
5.7,B_3,27822.8,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
2.2,,8786.7,D_16,0.8,F_1,,H_1,I_1,J_1,0.0,0.0,3.0,N_1,Yes
3.7,B_3,26503.8,D_6,1.0,F_2,G_8,H_2,I_1,J_1,0.0,0.0,5.0,N_1,Yes
6.6,B_3,28402.1,D_2,0.9,F_7,G_6,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
1.8,B_3,67542.1,D_5,0.5,F_1,G_3,H_4,I_1,J_1,59.4,0.0,4.0,N_1,Yes
3.1,B_3,35688.2,D_2,0.9,F_2,G_10,H_2,I_1,J_1,501.3,0.0,4.0,N_1,Yes
5.3,B_2,19632.8,D_2,0.9,F_2,G_2,H_2,I_2,J_1,0.0,0.0,4.5,N_1,No
1.9,B_3,25863.3,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,2.5,,Yes
3.2,B_3,4248.5,D_2,0.9,F_3,G_7,H_5,I_1,J_1,0.0,0.0,4.0,N_1,Yes
6.2,B_3,9701.7,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1,Yes
3.2,B_3,18983.8,D_2,0.9,F_1,G_6,H_1,I_1,J_2,0.0,0.0,5.0,N_1,Yes
5.3,B_3,21165.4,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,5.0,,No
2.6,B_3,29449.3,D_1,1.3,F_1,G_7,H_6,I_1,J_1,0.0,0.0,4.0,N_1,Yes
3.6,B_3,31220.6,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
4.4,B_4,40459.9,D_2,0.9,F_3,G_1,H_5,I_2,J_2,0.0,0.0,4.0,N_1,Yes
2.6,B_3,26906.0,D_2,0.9,F_1,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1,Yes
5.8,B_3,18748.7,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1,Yes
5.5,B_2,16133.4,D_2,0.9,F_7,G_5,H_1,I_1,J_2,0.0,0.0,2.5,N_36,Yes
5.3,B_3,54858.0,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_27,Yes
4.1,B_3,14690.8,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,6.0,N_1,No
3.2,B_3,11217.6,D_6,1.0,F_3,G_6,H_4,I_1,J_1,0.0,0.0,3.0,N_1,Yes
2.0,B_3,11637.5,D_5,0.5,F_1,G_6,H_4,I_1,J_2,0.0,0.0,4.0,N_1,Yes
4.7,B_3,26405.2,D_6,1.0,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_1,No
3.3,B_3,14972.6,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1,No
