entry_id,Feature_A,Feature_B,Feature_C,Feature_D,Feature_E,Feature_F,Feature_G,Feature_H,Feature_I,Feature_J,Feature_K,Feature_L,Feature_M,Feature_N
entry_4851,5.1,B_3,11492.7,D_8,1.1,F_2,G_11,H_2,I_1,J_1,729.8,0.0,4.0,N_1
entry_4852,4.7,B_3,27608.7,D_8,1.1,F_2,G_5,H_2,I_1,J_1,0.0,0.0,2.6,N_1
entry_4853,3.6,B_3,15320.5,D_1,1.3,F_2,G_4,H_2,I_3,J_1,0.0,0.0,4.5,
entry_4854,2.2,B_3,3491.8,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,1.5,N_11
entry_4855,3.8,B_3,2224.5,D_4,1.4,F_2,G_8,H_2,I_1,J_1,0.0,0.0,7.2,
entry_4856,3.0,B_3,18199.2,D_6,1.0,F_1,G_6,H_1,I_2,J_2,0.0,0.0,3.5,N_1
entry_4857,5.9,B_3,19298.3,D_2,0.9,F_5,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_4858,2.0,B_3,16457.4,D_2,0.9,F_1,G_5,H_4,I_1,J_1,0.0,0.0,3.0,N_1
entry_4859,3.7,B_3,10891.3,D_2,0.9,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4860,1.7,,21054.7,D_13,0.6,F_1,,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_4861,5.0,B_3,17294.2,D_6,1.0,F_3,G_5,H_4,I_1,J_1,0.0,0.0,2.8,N_1
entry_4862,2.5,B_3,20256.0,D_6,1.0,F_1,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_4863,5.0,B_6,16015.1,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_4864,4.0,B_3,32175.8,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4865,3.3,B_3,20348.8,D_6,1.0,F_3,G_6,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4866,2.9,B_3,33827.0,D_2,0.9,F_5,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_4867,2.5,B_2,20938.4,D_2,0.9,F_1,G_5,H_6,I_1,J_1,0.0,0.0,3.2,N_1
entry_4868,5.1,B_3,15991.0,D_1,1.3,F_3,G_2,H_1,I_2,J_1,1052.0,0.0,4.0,N_1
entry_4869,5.0,B_3,13817.9,D_7,1.2,F_2,G_7,H_2,I_1,J_1,0.0,190.2,4.0,N_1
entry_4870,2.5,B_5,4421.6,D_2,0.9,F_3,G_1,H_1,I_4,J_2,0.0,0.0,3.5,N_1
entry_4871,1.8,B_3,44482.2,D_3,0.7,F_1,G_6,H_4,I_1,J_2,0.0,0.0,0.8,N_5
entry_4872,4.0,B_5,31927.1,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_4873,4.4,B_3,22330.8,D_4,1.4,F_5,G_6,H_5,I_1,J_2,0.0,0.0,4.8,N_1
entry_4874,4.8,B_3,11871.7,D_1,1.3,F_3,G_4,H_1,I_2,J_2,0.0,0.0,4.0,N_1
entry_4875,6.9,B_3,37088.8,D_7,1.2,F_3,G_1,H_1,I_1,J_2,296.4,0.0,0.6,N_11
entry_4876,3.2,B_3,28143.7,D_6,1.0,F_2,G_8,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_4877,4.2,B_3,3352.1,D_7,1.2,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_4878,3.2,B_3,40281.2,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_4879,2.7,B_3,13920.9,D_2,0.9,F_1,G_10,H_5,I_2,J_2,0.0,0.0,4.0,N_1
entry_4880,5.6,B_3,24455.4,D_13,0.6,F_7,G_10,H_5,I_2,J_2,0.0,0.0,4.0,N_1
entry_4881,4.4,B_3,14665.9,D_4,1.4,F_2,G_4,H_2,I_1,J_1,0.0,188.7,3.5,N_1
entry_4882,5.4,B_2,4292.4,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4883,4.0,B_3,27330.8,D_2,0.9,F_3,G_10,H_5,I_1,J_2,0.0,0.0,4.8,N_5
entry_4884,6.3,B_6,8057.2,D_1,1.3,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4885,3.2,B_3,17585.6,D_1,1.3,F_2,G_11,H_2,I_1,J_1,0.0,190.2,4.0,N_1
entry_4886,3.7,B_3,41091.3,D_2,0.9,F_4,G_9,H_5,I_5,J_1,0.0,0.0,4.0,N_5
entry_4887,3.6,B_3,17523.2,D_2,0.9,F_2,G_7,H_2,I_1,J_1,517.8,0.0,4.0,N_1
entry_4888,2.1,B_3,45264.0,D_2,0.9,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4889,4.1,B_3,7979.7,D_2,0.9,F_4,G_4,H_1,I_3,J_1,0.0,0.0,4.0,N_29
entry_4890,4.9,B_3,23568.3,D_6,1.0,F_2,G_6,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_4891,2.9,B_3,16147.8,D_1,1.3,F_1,G_1,H_1,I_3,J_2,0.0,0.0,4.0,N_29
entry_4892,2.8,,30849.3,D_2,0.9,F_2,,H_3,I_1,J_2,0.0,0.0,1.7,N_8
entry_4893,3.8,B_3,9633.0,D_8,1.1,F_3,G_1,H_5,I_2,J_2,0.0,0.0,4.0,N_1
entry_4894,2.5,B_3,11167.5,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.3,N_1
entry_4895,5.6,,12890.0,D_6,1.0,F_7,,H_1,I_2,J_2,0.0,0.0,4.0,N_1
entry_4896,3.6,B_3,27176.7,D_1,1.3,F_5,G_4,H_1,I_1,J_1,0.0,0.0,4.0,
entry_4897,4.1,B_3,16530.9,D_1,1.3,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_4898,5.5,B_3,23432.7,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4899,2.0,B_3,18914.8,D_2,0.9,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_4900,4.5,B_3,28156.5,D_2,0.9,F_7,G_5,H_6,I_3,J_2,0.0,0.0,5.0,N_6
entry_4901,5.7,B_3,2095.3,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,190.2,4.0,N_1
entry_4902,4.6,B_5,3622.8,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,190.2,4.0,N_1
entry_4903,4.2,B_3,27291.0,D_2,0.9,F_3,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_4904,4.4,B_3,21928.8,D_9,0.4,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_4905,2.9,B_3,11422.4,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4906,4.0,B_3,20598.7,D_11,1.5,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_2
entry_4907,4.9,B_3,17681.4,D_1,1.3,F_2,G_1,H_2,I_1,J_1,517.8,0.0,4.0,N_1
entry_4908,5.3,B_3,10441.3,D_2,0.9,F_7,G_5,H_5,I_2,J_2,0.0,0.0,2.0,N_1
entry_4909,3.4,B_3,19200.2,D_4,1.4,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_4910,6.0,B_3,20196.5,D_6,1.0,F_1,G_4,H_5,I_1,J_1,0.0,0.0,4.0,N_1
entry_4911,4.5,B_3,21406.8,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4912,4.0,B_3,10339.5,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_4913,3.5,B_3,16963.8,D_6,1.0,F_3,G_6,H_5,I_1,J_2,0.0,0.0,3.6,N_1
entry_4914,3.6,B_3,14415.4,D_2,0.9,F_3,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_4915,2.9,B_3,28034.4,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4916,4.2,B_1,20201.1,D_6,1.0,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_4917,4.0,B_3,11453.7,D_8,1.1,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4918,6.4,B_4,19929.8,D_9,0.4,F_7,G_5,H_5,I_1,J_2,0.0,0.0,3.0,N_7
entry_4919,2.5,B_3,11808.8,D_2,0.9,F_1,G_7,H_5,I_1,J_1,0.0,0.0,4.0,N_1
entry_4920,4.4,B_3,37825.1,D_2,0.9,F_2,G_1,H_3,I_1,J_2,0.0,0.0,3.8,N_1
entry_4921,1.7,B_3,20019.9,D_3,0.7,F_1,G_6,H_4,I_1,J_2,0.0,0.0,3.5,N_1
entry_4922,2.5,B_3,21249.5,D_1,1.3,F_1,G_2,H_4,I_1,J_1,0.0,134.0,4.0,N_1
entry_4923,2.3,B_3,10780.1,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,161.7,2.5,N_1
entry_4924,2.7,B_3,30165.4,D_2,0.9,F_1,G_2,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_4925,4.6,B_3,37740.1,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,190.2,7.0,N_10
entry_4926,2.0,B_3,12264.9,D_2,0.9,F_1,G_5,H_1,I_1,J_2,0.0,0.0,3.0,N_1
entry_4927,2.5,B_3,18977.5,D_6,1.0,F_4,G_1,H_4,I_2,J_2,0.0,0.0,2.0,N_1
entry_4928,2.5,B_2,25757.4,D_1,1.3,F_1,G_1,H_1,I_2,J_2,0.0,0.0,2.0,N_1
entry_4929,4.3,B_1,16530.9,D_2,0.9,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4930,3.9,B_3,23342.8,D_2,0.9,F_3,G_2,H_6,I_1,J_2,0.0,0.0,4.0,N_1
entry_4931,2.5,B_5,19005.7,D_1,1.3,F_1,G_4,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_4932,4.6,B_1,10670.5,D_6,1.0,F_3,G_4,H_5,I_1,J_2,150.6,0.0,5.0,N_1
entry_4933,3.2,B_2,5632.8,D_1,1.3,F_2,G_4,H_3,I_1,J_2,0.0,0.0,0.8,N_1
entry_4934,3.5,B_1,48353.0,D_6,1.0,F_3,G_11,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_4935,2.6,B_3,28009.3,D_12,0.3,F_2,G_7,H_2,I_1,J_1,0.0,162.8,5.0,N_1
entry_4936,3.2,B_3,18855.7,D_2,0.9,F_1,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4937,2.1,B_3,14360.4,D_6,1.0,F_1,G_6,H_4,I_1,J_2,0.0,0.0,0.8,N_1
entry_4938,5.1,B_3,15894.8,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,8.4,N_1
entry_4939,3.5,B_3,3894.8,D_6,1.0,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4940,2.4,B_3,29604.5,D_9,0.4,F_2,G_7,H_2,I_1,J_1,263.5,0.0,3.8,N_1
entry_4941,5.8,B_6,7810.4,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_4942,2.7,B_3,29729.6,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4943,7.1,B_5,36599.6,D_1,1.3,F_7,G_4,H_5,I_1,J_2,0.0,0.0,0.6,N_1
entry_4944,6.0,B_3,22726.6,D_2,0.9,F_3,G_6,H_1,I_1,J_2,0.0,0.0,3.3,N_1
entry_4945,5.0,B_4,18361.1,D_6,1.0,F_1,G_1,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4946,3.5,B_3,27233.8,D_8,1.1,F_3,G_4,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_4947,3.7,B_4,47066.3,D_6,1.0,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4948,4.5,B_3,20727.7,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4949,3.9,B_3,28855.1,D_6,1.0,F_2,G_7,H_2,I_2,J_1,0.0,0.0,5.2,N_1
entry_4950,2.8,B_1,3830.9,D_1,1.3,F_1,G_4,H_4,I_1,J_1,684.9,0.0,4.0,N_1
entry_4951,5.3,B_3,33548.1,D_2,0.9,F_2,G_1,H_3,I_2,J_2,0.0,0.0,3.2,N_1
entry_4952,3.0,B_3,17300.5,D_6,1.0,F_2,G_11,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4953,1.8,B_3,18171.2,D_3,0.7,F_1,G_3,H_4,I_1,J_1,0.0,0.0,1.2,N_1
entry_4954,6.3,,6895.4,D_2,0.9,F_7,,H_1,I_2,J_2,0.0,0.0,1.1,N_1
entry_4955,4.7,B_3,20285.6,D_6,1.0,F_3,G_1,H_1,I_1,J_2,0.0,0.0,3.6,N_1
entry_4956,5.2,B_3,15899.3,D_2,0.9,F_3,G_5,H_6,I_2,J_2,0.0,0.0,3.8,N_1
entry_4957,3.3,B_3,9393.0,D_2,0.9,F_1,G_7,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_4958,2.2,B_3,44575.8,D_12,0.3,F_1,G_3,H_1,I_1,J_1,0.0,0.0,4.0,N_5
entry_4959,5.0,B_3,15687.7,D_3,0.7,F_2,G_8,H_2,I_1,J_1,0.0,0.0,7.0,N_1
entry_4960,2.8,B_3,6962.1,D_7,1.2,F_1,G_6,H_1,I_1,J_2,0.0,0.0,6.0,N_1
entry_4961,2.3,B_3,35260.6,D_2,0.9,F_3,G_14,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_4962,5.4,B_3,9606.2,D_7,1.2,F_2,G_11,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4963,3.6,B_3,28461.6,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4964,3.3,B_3,26785.9,D_2,0.9,F_1,G_7,H_4,I_1,J_1,0.0,0.0,4.0,N_25
entry_4965,2.0,B_3,36692.9,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,3.5,N_1
entry_4966,2.5,B_3,20040.8,D_7,1.2,F_1,G_7,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_4967,3.1,B_5,15172.6,D_7,1.2,F_1,G_1,H_4,I_4,J_2,0.0,0.0,4.0,N_1
entry_4968,4.3,B_3,30776.7,D_2,0.9,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4969,2.0,B_3,18861.2,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,3.8,N_36
entry_4970,3.3,B_2,12418.7,D_7,1.2,F_1,G_5,H_1,I_2,J_1,0.0,0.0,3.2,N_1
entry_4971,3.6,B_3,17380.4,D_3,0.7,F_3,G_5,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_4972,2.5,B_3,27744.4,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4973,5.1,B_5,13682.3,D_2,0.9,F_2,G_2,H_3,I_1,J_2,0.0,0.0,3.2,N_1
entry_4974,4.0,B_3,11910.1,D_6,1.0,F_2,G_7,H_2,I_1,J_1,517.8,0.0,4.0,N_1
entry_4975,4.4,B_3,11663.2,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4976,3.3,B_5,11982.9,D_2,0.9,F_2,G_1,H_3,I_1,J_2,0.0,0.0,6.0,N_1
entry_4977,4.0,B_3,22423.2,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4978,6.5,B_6,20845.2,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_4979,3.1,B_3,26194.3,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4980,2.9,B_3,9546.5,D_2,0.9,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4981,3.1,B_3,21746.0,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4982,3.0,B_3,4149.3,D_6,1.0,F_3,G_1,H_1,I_1,J_2,0.0,0.0,3.5,N_10
entry_4983,4.3,B_1,12929.8,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4984,3.0,B_4,18856.9,D_5,0.5,F_2,G_11,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4985,4.6,B_3,15566.4,D_6,1.0,F_1,G_3,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4986,4.9,B_1,18371.0,D_10,1.6,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4987,3.9,B_3,18704.6,D_2,0.9,F_2,G_6,H_2,I_1,J_1,406.4,0.0,3.8,N_1
entry_4988,3.9,B_6,21818.4,D_5,0.5,F_2,G_2,H_2,I_1,J_1,0.0,165.1,4.0,N_5
entry_4989,7.3,,28190.7,D_3,0.7,F_2,,H_2,I_1,J_1,0.0,0.0,0.3,N_1
entry_4990,6.1,B_5,16767.0,D_1,1.3,F_4,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4991,4.0,B_3,15337.2,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_4992,4.6,B_3,19931.6,D_6,1.0,F_2,G_7,H_6,I_3,J_1,0.0,0.0,4.0,N_4
entry_4993,2.1,B_3,28545.7,D_6,1.0,F_1,G_8,H_4,I_1,J_1,0.0,0.0,5.0,N_1
entry_4994,2.7,B_3,25676.4,D_7,1.2,F_1,G_6,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4995,4.1,B_3,6537.2,D_10,1.6,F_3,G_6,H_5,I_1,J_2,0.0,0.0,5.0,N_1
entry_4996,5.2,B_3,18972.8,D_2,0.9,F_5,G_14,H_1,I_1,J_2,0.0,0.0,5.0,N_1
entry_4997,2.4,B_3,4921.8,D_2,0.9,F_3,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_4998,5.4,B_3,17296.2,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_4999,2.6,B_3,5574.3,D_2,0.9,F_1,G_1,H_5,I_2,J_2,0.0,0.0,3.0,N_1
entry_5000,2.5,B_3,27242.8,D_2,0.9,F_1,G_6,H_1,I_1,J_1,441.6,0.0,4.2,N_1
entry_5001,2.2,B_3,20416.0,D_2,0.9,F_3,G_10,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_5002,4.7,B_3,2699.4,D_6,1.0,F_3,G_1,H_1,I_1,J_2,0.0,0.0,3.5,N_1
entry_5003,1.9,B_3,17657.0,D_3,0.7,F_1,G_10,H_4,I_1,J_1,0.0,0.0,6.0,N_1
entry_5004,2.1,B_3,8314.1,D_2,0.9,F_1,G_9,H_1,I_1,J_1,0.0,0.0,5.3,N_1
entry_5005,1.8,B_3,13103.3,D_3,0.7,F_1,G_5,H_6,I_2,J_1,0.0,0.0,1.5,N_1
entry_5006,5.8,B_5,20526.7,D_1,1.3,F_2,G_4,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_5007,2.9,,13456.6,D_10,1.6,F_2,,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_5008,2.7,B_3,19465.2,D_2,0.9,F_1,G_7,H_4,I_2,J_1,0.0,0.0,4.0,N_1
entry_5009,5.2,B_4,27933.7,D_2,0.9,F_2,G_1,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5010,2.0,B_3,5181.6,D_2,0.9,F_1,G_12,H_4,I_2,J_1,0.0,0.0,4.0,N_1
entry_5011,1.9,B_3,37426.2,D_16,0.8,F_1,G_3,H_4,I_1,J_1,0.0,0.0,2.0,N_1
entry_5012,4.2,B_3,3125.1,D_8,1.1,F_2,G_6,H_2,I_1,J_1,0.0,0.0,3.7,N_1
entry_5013,2.1,,19991.5,D_6,1.0,F_1,,H_4,I_1,J_2,0.0,0.0,3.5,N_1
entry_5014,3.2,B_3,19177.7,D_8,1.1,F_1,G_2,H_1,I_2,J_2,0.0,0.0,3.5,N_9
entry_5015,3.3,B_2,13156.8,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,6.6,N_1
entry_5016,3.7,B_2,4806.3,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_5017,4.5,B_4,32081.8,D_2,0.9,F_2,G_1,H_2,I_2,J_1,0.0,0.0,8.0,N_1
entry_5018,4.3,B_4,20363.7,D_1,1.3,F_2,G_1,H_2,I_1,J_1,729.8,0.0,4.0,N_1
entry_5019,2.9,B_2,18934.6,D_6,1.0,F_3,G_7,H_1,I_1,J_1,220.2,0.0,5.0,N_1
entry_5020,3.7,B_3,25497.3,D_2,0.9,F_2,G_3,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_5021,5.4,B_3,17668.1,D_2,0.9,F_2,G_1,H_2,I_2,J_1,0.0,0.0,2.0,N_1
entry_5022,4.2,B_3,20246.6,D_7,1.2,F_3,G_4,H_5,I_1,J_2,0.0,0.0,4.5,N_1
entry_5023,5.1,B_3,19510.5,D_2,0.9,F_3,G_14,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_5024,3.6,B_3,25794.2,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5025,4.0,B_2,18843.6,D_2,0.9,F_5,G_2,H_6,I_1,J_1,0.0,0.0,4.0,N_1
entry_5026,5.3,B_3,8872.5,D_2,0.9,F_1,G_7,H_1,I_5,J_2,0.0,0.0,4.0,
entry_5027,2.0,,37647.4,D_6,1.0,F_1,,H_4,I_1,J_1,0.0,0.0,3.2,N_1
entry_5028,3.1,B_2,22669.6,D_8,1.1,F_2,G_9,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_5029,3.7,B_3,20015.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5030,4.0,B_3,22853.5,D_7,1.2,F_2,G_4,H_2,I_1,J_1,729.8,0.0,3.6,N_1
entry_5031,3.6,B_3,26313.0,D_4,1.4,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_5032,4.6,B_3,10625.5,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5033,9.0,B_5,22779.6,D_4,1.4,F_2,G_2,H_2,I_1,J_1,2005.1,0.0,6.0,N_1
entry_5034,6.8,B_3,12847.2,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_5035,3.1,B_3,21931.8,D_2,0.9,F_1,G_1,H_5,I_1,J_2,0.0,0.0,3.5,N_7
entry_5036,3.1,B_3,10288.4,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_5037,4.9,B_3,18607.8,D_4,1.4,F_2,G_4,H_3,I_1,J_2,0.0,0.0,5.0,N_1
entry_5038,5.1,B_3,12917.7,D_2,0.9,F_3,G_1,H_1,I_1,J_2,0.0,0.0,3.8,N_1
entry_5039,2.5,B_3,3585.4,D_6,1.0,F_4,G_6,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_5040,2.4,B_3,30905.5,D_6,1.0,F_1,G_6,H_1,I_1,J_2,0.0,0.0,1.5,N_1
entry_5041,2.4,B_3,12398.3,D_3,0.7,F_2,G_8,H_2,I_3,J_1,0.0,0.0,4.0,N_37
entry_5042,2.8,B_6,11570.5,D_6,1.0,F_1,G_2,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_5043,5.2,B_1,30346.2,D_6,1.0,F_5,G_12,H_5,I_1,J_1,0.0,0.0,4.0,N_1
entry_5044,6.3,B_3,11879.8,D_2,0.9,F_2,G_7,H_2,I_1,J_1,9999.9,0.0,4.0,N_1
entry_5045,3.3,B_3,15534.3,D_2,0.9,F_2,G_6,H_2,I_1,J_1,310.3,0.0,4.0,N_1
entry_5046,3.6,B_3,25232.7,D_12,0.3,F_4,G_7,H_6,I_1,J_1,0.0,0.0,4.0,N_5
entry_5047,4.4,B_3,8350.8,D_11,1.5,F_3,G_4,H_1,I_1,J_2,235.4,0.0,9.9,N_1
entry_5048,2.4,B_3,10066.9,D_6,1.0,F_1,G_3,H_4,I_3,J_1,0.0,0.0,3.0,N_1
entry_5049,5.5,B_3,24907.2,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_5050,4.4,B_3,25775.8,D_10,1.6,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5051,6.0,B_3,19908.5,D_13,0.6,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5052,2.2,B_3,11216.4,D_6,1.0,F_1,G_2,H_4,I_1,J_2,0.0,0.0,4.0,
entry_5053,4.0,B_3,15379.9,D_14,0.2,F_4,G_10,H_5,I_1,J_2,0.0,0.0,4.0,N_24
entry_5054,4.9,B_5,18653.9,D_4,1.4,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5055,5.3,B_4,27686.8,D_4,1.4,F_2,G_1,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5056,4.7,B_3,22973.7,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_5057,2.2,B_3,43799.4,D_6,1.0,F_1,G_5,H_6,I_2,J_1,0.0,0.0,2.0,N_1
entry_5058,2.1,B_3,20575.9,D_2,0.9,F_1,G_3,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_5059,5.9,B_2,8046.7,D_2,0.9,F_3,G_5,H_4,I_1,J_2,0.0,0.0,2.4,N_1
entry_5060,3.8,B_3,16967.2,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5061,4.5,B_3,12328.3,D_2,0.9,F_5,G_10,H_5,I_2,J_2,0.0,0.0,1.5,N_1
entry_5062,4.8,B_3,11956.5,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_5063,3.0,B_3,11226.3,D_3,0.7,F_3,G_3,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_5064,3.8,B_3,37248.4,D_3,0.7,F_1,G_5,H_4,I_2,J_2,0.0,0.0,4.0,N_1
entry_5065,2.6,B_3,6072.6,D_6,1.0,F_2,G_7,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_5066,2.7,B_3,21648.1,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_5067,7.5,B_2,14657.6,D_1,1.3,F_7,G_4,H_5,I_1,J_1,0.0,0.0,4.8,N_1
entry_5068,5.5,B_3,17178.0,D_7,1.2,F_3,G_6,H_5,I_2,J_2,0.0,0.0,3.0,N_1
entry_5069,6.5,B_3,14355.4,D_6,1.0,F_5,G_1,H_1,I_1,J_2,0.0,0.0,3.8,N_1
entry_5070,6.1,B_5,9545.0,D_1,1.3,F_2,G_2,H_2,I_1,J_1,517.8,0.0,5.0,N_1
entry_5071,1.8,B_3,20190.1,D_3,0.7,F_1,G_6,H_4,I_1,J_2,0.0,0.0,1.0,N_1
